student_id,date,difficulty_level,study_hours,break_count,avg_break_duration,sleep_hours,screen_time,revision_done,mood_score,performance_score,burnout_risk,focus_score,fatigue_index,consistency_score,revision_intensity,cognitive_load,productivity_index
320,2025-12-02,4,6.88,4,16.2,4.81,4.96,1,1,44,0,1.376,1.4303534303534304,4.837142857142857,5.0,27.52,2.718189842589842
320,2025-12-03,2,3.04,2,6.9,6.79,3.58,1,2,45,0,1.0133333333333334,0.4477172312223859,4.615714285714286,5.0,6.08,2.6722233676975944
320,2025-12-04,3,3.15,3,9.6,2.6,3.91,0,5,32,0,0.7875,1.2115384615384615,4.5200000000000005,5.0,9.45,2.449894230769231
320,2025-12-05,2,5.02,4,6.1,5.22,4.6,1,1,45,0,1.004,0.9616858237547893,4.751428571428571,5.0,10.04,2.6325756978653527
320,2025-12-06,5,2.81,4,7.4,5.24,2.14,0,3,26,0,0.562,0.5362595419847328,4.072857142857143,4.0,14.05,2.1381182115594326
320,2025-12-07,2,6.03,5,8.0,4.88,4.06,0,5,43,0,1.0050000000000001,1.2356557377049182,4.452857142857143,3.0,12.06,2.1022587822014054
320,2025-12-08,1,5.9,3,15.2,7.28,4.11,0,5,58,0,1.475,0.8104395604395604,4.6899999999999995,3.0,5.9,2.401684065934066
320,2025-12-09,1,5.35,6,7.0,6.83,5.22,0,2,42,0,0.7642857142857142,0.7833089311859444,4.471428571428571,2.0,5.35,1.8914322317506795
320,2025-12-10,4,0.5,1,20.7,6.22,4.15,0,2,16,0,0.25,0.08038585209003216,4.1085714285714285,1.0,2.0,1.5080135507579235
320,2025-12-11,2,3.42,3,12.7,8.21,3.02,0,2,40,0,0.855,0.41656516443361746,4.147142857142858,1.0,6.84,1.6809080824778146
320,2025-12-12,1,6.21,7,11.9,7.82,1.0,0,5,55,0,0.77625,0.7941176470588235,4.317142857142857,0.0,6.21,1.4477127100840335
320,2025-12-13,3,5.11,7,7.1,8.23,1.58,0,2,38,0,0.63875,0.6208991494532199,4.645714285714286,0.0,15.330000000000002,1.5241419132963026
320,2025-12-14,4,2.87,1,8.2,3.83,6.95,1,3,47,0,1.435,0.7493472584856397,4.194285714285714,1.0,11.48,1.8481336255128682
320,2025-12-15,1,2.58,4,20.0,7.31,7.14,1,5,59,0,0.516,0.35294117647058826,3.72,2.0,2.58,1.6436588235294118
320,2025-12-16,5,2.69,4,8.2,6.23,1.22,1,3,49,0,0.538,0.43178170144462275,3.34,3.0,13.45,1.7255327447833066
321,2025-11-17,3,4.18,2,11.0,8.34,3.44,1,2,56,0,1.3933333333333333,0.5011990407673861,4.18,1.0,12.54,1.8664868105515584
321,2025-11-18,1,4.87,5,16.3,7.33,5.02,1,4,68,0,0.8116666666666666,0.6643929058663028,4.525,2.0,4.87,1.9419243974533882
321,2025-11-19,2,0.5,1,18.4,7.45,4.33,0,3,23,0,0.25,0.06711409395973154,3.1833333333333336,2.0,1.0,1.4324328859060402
321,2025-11-20,5,1.62,1,9.9,8.69,8.68,0,5,29,0,0.81,0.18642117376294592,2.7925,2.0,8.100000000000001,1.493286823935558
321,2025-11-21,3,3.57,1,6.9,6.82,10.99,0,4,28,0,1.785,0.5234604105571847,2.948,2.0,10.709999999999999,1.830630938416422
321,2025-11-22,1,4.45,6,6.2,6.9,5.35,0,5,46,0,0.6357142857142858,0.644927536231884,3.198333333333333,2.0,4.45,1.4852608695652172
321,2025-11-23,5,5.14,7,14.0,7.35,2.23,1,4,49,0,0.6425,0.6993197278911565,3.4757142857142855,3.0,25.7,1.7626913265306123
321,2025-11-24,3,1.43,1,12.8,8.24,4.39,0,2,34,0,0.715,0.17354368932038833,3.0828571428571427,2.0,4.29,1.5490755894590844
321,2025-11-25,5,3.35,1,15.0,7.63,4.34,0,5,36,0,1.675,0.43905635648754915,2.8657142857142857,1.0,16.75,1.5801058322411532
321,2025-11-26,2,1.45,3,16.3,1.93,8.25,0,2,18,0,0.3625,0.7512953367875648,3.0014285714285713,1.0,2.9,1.1146092709104367
321,2025-11-27,5,4.27,6,5.0,3.51,4.86,0,3,18,0,0.61,1.2165242165242165,3.38,1.0,21.349999999999998,1.2450213675213675
321,2025-11-28,3,5.38,6,13.7,7.02,5.58,0,2,35,0,0.7685714285714286,0.7663817663817664,3.6385714285714283,1.0,16.14,1.4456141636141633
321,2025-11-29,4,3.31,2,13.8,6.49,3.56,0,1,18,0,1.1033333333333333,0.5100154083204931,3.4757142857142855,1.0,13.24,1.5523786411328782
321,2025-11-30,1,4.22,3,6.4,3.53,2.64,1,5,53,0,1.055,1.1954674220963173,3.3442857142857143,1.0,4.22,1.3932156009712666
321,2025-12-01,5,6.02,7,9.1,6.5,2.23,1,1,56,0,0.7525,0.9261538461538461,4.0,2.0,30.099999999999998,1.724451923076923
321,2025-12-02,3,8.65,10,7.9,6.58,9.29,1,4,78,1,0.7863636363636364,1.3145896656534954,4.757142857142857,3.0,25.950000000000003,2.1051816800221053
321,2025-12-03,3,2.19,2,5.0,6.67,4.73,0,5,36,0,0.73,0.328335832083958,4.862857142857143,3.0,6.57,2.2651067680445496
321,2025-12-04,4,1.2,2,6.5,3.56,3.91,0,2,6,0,0.39999999999999997,0.33707865168539325,4.424285714285714,3.0,4.8,2.0167239165329054
321,2025-12-05,2,0.5,3,16.2,3.25,3.3,0,3,14,0,0.125,0.15384615384615385,3.7271428571428564,3.0,1.0,1.738815934065934
321,2025-12-06,2,4.62,3,5.7,6.34,4.68,0,4,43,0,1.155,0.7287066246056783,3.914285714285714,3.0,9.24,2.0692297205948624
321,2025-12-07,2,2.69,1,9.8,6.62,7.22,0,5,31,0,1.345,0.40634441087613293,3.6957142857142857,2.0,5.38,1.9185126240828658
321,2025-12-08,2,4.28,2,10.0,6.87,3.61,0,1,34,0,1.4266666666666667,0.6229985443959243,3.4471428571428575,1.0,8.56,1.640026408816802
321,2025-12-09,3,3.0,1,14.8,5.47,10.8,1,5,43,0,1.5,0.5484460694698355,2.64,1.0,9.0,1.4347330895795245
321,2025-12-10,2,3.21,3,9.3,8.86,2.89,0,3,32,0,0.8025,0.3623024830699774,2.7857142857142856,1.0,6.42,1.262243913253789
321,2025-12-11,1,5.2,5,6.3,6.31,5.2,1,2,56,0,0.8666666666666667,0.8240887480190175,3.357142857142857,2.0,5.2,1.5868628782733376
321,2025-12-12,4,5.53,7,9.5,5.26,3.38,0,5,49,0,0.69125,1.0513307984790876,4.075714285714286,2.0,22.12,1.7069521659424223
321,2025-12-13,5,3.06,7,5.7,7.77,1.13,1,5,55,0,0.3825,0.39382239382239387,3.852857142857143,3.0,15.3,1.830658783783784
321,2025-12-14,2,0.5,1,8.0,6.56,3.86,0,4,25,0,0.25,0.07621951219512195,3.54,3.0,1.0,1.7380670731707317
321,2025-12-15,4,2.39,4,7.1,4.43,5.06,0,2,19,0,0.47800000000000004,0.5395033860045148,3.27,3.0,9.56,1.6673744920993228
321,2025-12-16,5,2.07,1,9.7,5.93,1.66,0,1,20,0,1.035,0.3490725126475548,3.1371428571428575,2.0,10.35,1.6510319802457238
322,2025-11-17,5,2.27,4,10.7,4.84,3.05,0,4,17,0,0.454,0.4690082644628099,2.27,0.0,11.35,0.7695487603305784
322,2025-11-18,5,3.86,5,11.8,8.46,2.93,0,3,35,0,0.6433333333333333,0.4562647754137115,3.065,0.0,19.3,1.07622695035461
322,2025-11-19,5,6.14,7,9.1,2.95,2.89,0,4,25,0,0.7675,2.0813559322033894,4.09,0.0,30.7,1.1834216101694914
322,2025-11-20,1,5.16,5,13.4,6.37,3.29,0,5,54,0,0.86,0.8100470957613815,4.3575,0.0,5.16,1.4867429356357929
322,2025-11-21,2,4.93,5,5.0,6.04,1.84,1,1,49,0,0.8216666666666667,0.8162251655629138,4.4719999999999995,1.0,9.86,1.706749558498896
322,2025-11-22,4,1.55,2,7.7,6.67,5.67,1,5,47,0,0.5166666666666667,0.23238380809595202,3.985,2.0,6.2,1.7414757621189407
322,2025-11-23,1,4.49,5,17.6,8.92,5.01,0,4,51,0,0.7483333333333334,0.5033632286995516,4.057142857142857,2.0,4.49,1.8035550395045907
322,2025-11-24,3,2.94,4,20.0,7.03,10.56,0,4,34,0,0.588,0.41820768136557607,4.152857142857143,2.0,8.82,1.7889259906523065
322,2025-11-25,1,2.25,3,8.7,5.92,7.84,1,4,52,0,0.5625,0.3800675675675676,3.922857142857143,3.0,2.25,1.9167220077220077
322,2025-11-26,4,5.29,7,11.0,6.35,3.41,1,1,42,0,0.66125,0.8330708661417323,3.801428571428571,4.0,21.16,2.0469054415073114
322,2025-11-27,3,8.72,9,5.0,1.0,2.92,0,5,42,1,0.8720000000000001,8.72,4.3100000000000005,4.0,26.160000000000004,1.0902
322,2025-11-28,5,1.81,1,19.2,5.15,4.85,1,4,43,0,0.905,0.35145631067961164,3.8642857142857143,4.0,9.05,2.2233172676837727
322,2025-11-29,2,5.71,7,5.0,7.46,2.31,1,4,71,0,0.71375,0.7654155495978552,4.458571428571429,4.0,11.42,2.2725715961317503
322,2025-11-30,3,3.13,4,13.8,6.84,10.22,1,2,59,0,0.626,0.45760233918128657,4.264285714285714,5.0,9.39,2.429745363408521
322,2025-12-01,5,3.13,3,7.4,5.5,2.68,0,4,25,0,0.7825,0.5690909090909091,4.291428571428571,5.0,15.649999999999999,2.4759399350649347
322,2025-12-02,4,4.78,2,17.4,7.39,2.68,0,2,29,0,1.5933333333333335,0.6468200270635995,4.652857142857143,4.0,19.12,2.6565008054642694
322,2025-12-03,2,4.48,2,11.1,2.03,2.58,1,1,40,0,1.4933333333333334,2.2068965517241383,4.537142857142857,4.0,8.96,2.352775041050903
322,2025-12-04,4,1.67,2,7.2,6.76,1.29,0,2,16,0,0.5566666666666666,0.24704142011834318,3.53,4.0,6.68,2.0167771203155818
322,2025-12-05,1,4.69,6,13.9,1.39,1.0,0,3,23,0,0.67,3.3741007194244608,3.9414285714285713,3.0,4.69,1.5108134635149022
322,2025-12-06,3,3.61,1,10.2,2.66,4.79,0,5,30,0,1.805,1.357142857142857,3.641428571428572,2.0,10.83,1.9206071428571427
322,2025-12-07,5,1.64,1,5.0,8.02,5.58,1,3,47,0,0.82,0.20448877805486285,3.4285714285714284,2.0,8.2,1.684898111863199
322,2025-12-08,4,3.76,1,6.5,7.58,4.03,1,1,50,0,1.88,0.496042216358839,3.518571428571429,3.0,15.04,2.2391650961176026
322,2025-12-09,5,4.19,3,11.8,7.88,5.44,0,1,35,0,1.0475,0.5317258883248731,3.434285714285714,3.0,20.950000000000003,1.9171518310369833
322,2025-12-10,3,3.08,1,16.1,5.59,2.42,0,1,22,0,1.54,0.5509838998211092,3.2342857142857144,2.0,9.24,1.8266381293125478
322,2025-12-11,4,0.96,1,5.0,7.64,3.82,0,3,29,0,0.48,0.1256544502617801,3.132857142857143,2.0,3.84,1.489008975317876
322,2025-12-12,4,8.94,6,8.3,5.1,4.45,1,1,71,1,1.2771428571428571,1.7529411764705882,3.7399999999999998,3.0,35.76,1.9060588235294118
322,2025-12-13,5,1.05,2,19.9,7.16,5.74,1,5,57,0,0.35000000000000003,0.14664804469273743,3.3742857142857146,4.0,5.25,1.9127885075818036
322,2025-12-14,3,2.1,1,9.6,8.29,3.21,0,5,32,0,1.05,0.2533172496984319,3.44,3.0,6.300000000000001,1.9615024125452352
322,2025-12-15,2,2.39,1,16.2,6.72,4.41,0,5,34,0,1.195,0.3556547619047619,3.244285714285714,2.0,4.78,1.7381875
322,2025-12-16,4,6.81,4,9.0,6.67,4.37,0,4,49,0,1.3619999999999999,1.0209895052473763,3.6185714285714283,2.0,27.24,1.809123002784322
323,2025-11-17,4,4.86,3,9.1,7.83,1.25,1,5,67,0,1.215,0.6206896551724138,4.86,1.0,19.44,1.990146551724138
323,2025-11-18,4,4.22,6,9.7,5.01,4.84,0,3,25,0,0.6028571428571429,0.842315369261477,4.54,1.0,16.88,1.6466526946107785
323,2025-11-19,4,4.14,4,7.7,2.34,1.0,0,3,20,0,0.828,1.7692307692307692,4.406666666666666,1.0,16.56,1.5464153846153843
323,2025-11-20,1,5.36,4,10.1,6.26,5.25,1,4,65,0,1.072,0.8562300319488819,4.645,2.0,5.36,2.0402654952076675
323,2025-11-21,5,3.19,3,5.7,8.54,6.19,1,3,65,0,0.7975,0.373536299765808,4.354,3.0,15.95,2.1292945550351288
323,2025-11-22,1,3.9,5,5.0,7.06,6.77,1,4,51,0,0.65,0.5524079320113314,4.278333333333333,4.0,3.9,2.2281388101983004
323,2025-11-23,2,3.77,3,10.3,8.55,4.87,0,2,39,0,0.9425,0.44093567251461985,4.2057142857142855,4.0,7.54,2.325448934837093
323,2025-11-24,3,3.59,5,9.2,4.93,1.0,0,2,31,0,0.5983333333333333,0.7281947261663286,4.024285714285715,3.0,10.77,1.9074731720274318
323,2025-11-25,2,3.26,2,9.1,7.36,4.21,0,1,26,0,1.0866666666666667,0.4429347826086956,3.8871428571428575,3.0,6.52,2.080035973084886
323,2025-11-26,3,2.7,4,9.3,7.63,2.62,0,1,26,0,0.54,0.35386631716906947,3.6814285714285715,3.0,8.100000000000001,1.840348623853211
323,2025-11-27,3,5.84,6,12.7,5.94,4.75,1,2,53,0,0.8342857142857143,0.9831649831649831,3.75,3.0,17.52,1.8695252525252528
323,2025-11-28,1,1.76,2,11.6,7.12,3.03,1,4,54,0,0.5866666666666667,0.24719101123595505,3.545714285714286,3.0,1.76,1.831968967362226
323,2025-11-29,5,4.75,5,16.2,4.91,5.17,0,4,33,0,0.7916666666666666,0.9674134419551934,3.6671428571428573,2.0,23.75,1.6321141741829115
323,2025-11-30,5,6.18,4,10.3,6.32,2.18,1,4,59,0,1.236,0.9778481012658227,4.011428571428572,3.0,30.9,2.0893513562386983
323,2025-12-01,1,4.27,3,11.3,8.31,5.0,0,2,39,0,1.0675,0.5138387484957881,4.1085714285714285,3.0,4.27,2.12912061629706
323,2025-12-02,5,2.96,2,13.8,6.1,3.89,1,4,48,0,0.9866666666666667,0.4852459016393443,4.065714285714286,4.0,14.8,2.2922607338017174
323,2025-12-03,3,1.77,3,7.2,7.14,6.4,0,2,26,0,0.4425,0.24789915966386555,3.932857142857143,4.0,5.3100000000000005,2.097547268907563
323,2025-12-04,5,4.0,3,14.0,6.11,3.89,1,3,54,0,1.0,0.6546644844517184,3.6699999999999995,4.0,20.0,2.152800327332242
323,2025-12-05,5,6.14,4,7.2,5.89,4.81,0,5,55,0,1.228,1.0424448217317488,4.295714285714285,3.0,30.7,2.162147562454523
323,2025-12-06,5,2.34,4,14.9,8.32,5.8,0,5,42,0,0.46799999999999997,0.28125,3.951428571428571,3.0,11.7,1.9070410714285713
323,2025-12-07,2,4.66,5,13.1,7.33,5.05,0,1,34,0,0.7766666666666667,0.635743519781719,3.7342857142857144,2.0,9.32,1.69675751965179
323,2025-12-08,4,2.74,2,15.0,7.18,6.33,1,2,41,0,0.9133333333333334,0.38161559888579394,3.5157142857142856,3.0,10.96,1.9171386125480834
323,2025-12-09,4,3.97,2,15.8,6.65,2.56,0,4,44,0,1.3233333333333335,0.5969924812030075,3.6599999999999997,2.0,15.88,1.8716177944862156
323,2025-12-10,4,2.38,2,6.4,9.37,2.46,0,5,32,0,0.7933333333333333,0.25400213447171827,3.7471428571428573,2.0,9.52,1.763709203638766
323,2025-12-11,2,1.89,1,17.4,5.56,6.72,0,1,22,0,0.945,0.33992805755395683,3.4457142857142853,1.0,3.78,1.513475077081192
323,2025-12-12,4,1.54,3,10.5,7.43,2.36,1,5,57,0,0.385,0.2072678331090175,2.7885714285714287,2.0,6.16,1.340231253605076
323,2025-12-13,3,3.79,6,16.7,7.27,4.35,0,4,34,0,0.5414285714285715,0.5213204951856947,2.9957142857142856,2.0,11.370000000000001,1.4100162114364314
323,2025-12-14,1,4.45,6,17.9,6.48,4.88,0,3,36,0,0.6357142857142858,0.6867283950617283,2.9657142857142857,2.0,4.45,1.4092050264550264
323,2025-12-15,2,6.64,4,5.4,6.03,2.82,0,2,45,0,1.3279999999999998,1.101160862354892,3.5228571428571427,1.0,13.28,1.5564830135039087
323,2025-12-16,1,4.1,6,5.4,8.3,3.04,1,5,68,0,0.5857142857142856,0.49397590361445776,3.5414285714285714,2.0,4.1,1.5933321858864027
324,2025-11-17,3,1.67,3,6.4,8.31,1.37,0,5,35,0,0.4175,0.20096269554753307,1.67,0.0,5.01,0.61698059566787
324,2025-11-18,3,1.65,1,13.4,4.48,3.02,1,1,33,0,0.825,0.3683035714285714,1.66,1.0,4.949999999999999,0.9315044642857141
324,2025-11-19,3,4.13,3,9.6,6.58,2.05,1,5,60,0,1.0325,0.6276595744680851,2.483333333333333,2.0,12.39,1.412226063829787
324,2025-11-20,1,4.65,3,7.7,8.73,10.52,0,5,52,0,1.1625,0.5326460481099656,3.0250000000000004,2.0,4.65,1.6344780927835052
324,2025-11-21,5,1.58,2,13.0,6.87,2.58,0,3,19,0,0.5266666666666667,0.22998544395924309,2.7359999999999998,2.0,7.9,1.3706355167394466
324,2025-11-22,4,5.29,5,13.2,6.82,1.46,0,5,40,0,0.8816666666666667,0.7756598240469208,3.1616666666666666,2.0,21.16,1.540734359726295
324,2025-11-23,4,3.77,3,5.0,4.94,3.51,1,5,52,0,0.9425,0.763157894736842,3.2485714285714287,3.0,15.08,1.7899727443609024
324,2025-11-24,2,4.94,6,17.3,6.58,7.83,0,2,33,0,0.7057142857142857,0.7507598784194529,3.7157142857142853,3.0,9.88,1.8491003039513678
324,2025-11-25,4,4.51,5,22.2,1.41,4.9,1,4,43,0,0.7516666666666666,3.198581560283688,4.1242857142857146,3.0,18.04,1.620581813576495
324,2025-11-26,4,3.84,5,14.8,6.4,1.0,0,1,28,0,0.64,0.6,4.082857142857143,2.0,15.36,1.7588571428571427
324,2025-11-27,4,2.45,2,13.1,6.24,4.34,1,2,47,0,0.8166666666666668,0.3926282051282051,3.7685714285714282,3.0,9.8,1.9575105311355312
324,2025-11-28,4,0.82,3,5.4,6.25,4.36,1,1,31,0,0.205,0.13119999999999998,3.66,4.0,3.28,1.9500700000000002
324,2025-11-29,2,2.41,1,16.4,5.2,1.77,0,4,36,0,1.205,0.4634615384615385,3.2485714285714287,4.0,4.82,2.1268021978021974
324,2025-11-30,5,6.35,8,11.0,5.02,2.35,0,4,45,0,0.7055555555555555,1.2649402390438247,3.617142857142857,3.0,31.75,1.7423462657307278
324,2025-12-01,4,6.37,6,12.6,1.97,10.65,0,3,33,1,0.91,3.233502538071066,3.8214285714285716,3.0,25.48,1.5799031907179113
324,2025-12-02,3,4.98,6,16.8,6.13,2.47,1,4,58,0,0.7114285714285715,0.8123980424143558,3.888571428571429,3.0,14.940000000000001,1.8937117222092752
324,2025-12-03,2,1.47,2,8.7,7.67,4.36,0,1,28,0,0.49,0.19165580182529335,3.5500000000000007,3.0,2.94,1.8077516297262062
324,2025-12-04,4,4.42,5,5.0,8.55,8.89,1,3,63,0,0.7366666666666667,0.5169590643274853,3.8314285714285714,3.0,17.68,1.9297180451127824
324,2025-12-05,4,2.7,3,18.3,6.76,4.55,1,1,47,0,0.675,0.3994082840236687,4.1,3.0,10.8,2.00633875739645
324,2025-12-06,3,4.84,3,20.4,7.52,5.12,0,2,36,0,1.21,0.6436170212765958,4.447142857142857,3.0,14.52,2.2611003039513675
324,2025-12-07,1,3.64,1,8.4,7.41,3.82,1,4,55,0,1.82,0.4912280701754386,4.0600000000000005,4.0,3.64,2.5813157894736847
324,2025-12-08,5,5.12,4,12.5,7.68,11.64,0,3,37,0,1.024,0.6666666666666667,3.8814285714285717,4.0,25.6,2.2228285714285714
324,2025-12-09,1,2.56,3,6.4,6.95,10.46,0,2,36,0,0.64,0.3683453237410072,3.5357142857142856,3.0,2.56,1.8294624871531346
324,2025-12-10,4,4.68,3,8.8,4.86,3.23,0,5,40,0,1.17,0.9629629629629628,3.994285714285714,3.0,18.72,2.06334126984127
324,2025-12-11,4,5.15,3,8.2,7.08,4.71,1,1,54,0,1.2875,0.7274011299435029,4.098571428571429,3.0,20.6,2.171086259079903
324,2025-12-12,5,3.56,4,13.5,2.54,5.69,0,3,12,0,0.712,1.4015748031496063,4.2214285714285715,2.0,17.8,1.7053923509561306
324,2025-12-13,4,3.06,7,19.7,5.99,6.49,1,1,41,0,0.3825,0.5108514190317195,3.9671428571428575,3.0,12.24,1.8473901442880993
324,2025-12-14,1,4.57,6,11.1,6.39,7.88,1,3,59,0,0.6528571428571429,0.7151799687010956,4.1000000000000005,3.0,4.57,1.951223004694836
324,2025-12-15,5,5.26,3,9.5,6.66,1.63,0,2,28,0,1.315,0.7897897897897898,4.12,3.0,26.299999999999997,2.1777815315315316
324,2025-12-16,5,2.6,1,8.5,6.38,2.6,0,4,30,0,1.3,0.40752351097178685,4.125714285714286,3.0,13.0,2.2315857590685177
325,2025-11-17,3,6.51,6,10.4,5.17,5.07,0,4,48,0,0.9299999999999999,1.2591876208897486,6.51,0.0,19.53,2.0896218568665375
325,2025-11-18,1,2.67,1,9.9,7.32,1.14,0,5,41,0,1.335,0.3647540983606557,4.59,0.0,2.67,1.7895368852459015
325,2025-11-19,5,3.05,1,15.3,6.43,10.83,1,1,45,0,1.525,0.47433903576982894,4.076666666666667,1.0,15.25,1.8855991446345257
325,2025-11-20,3,4.39,3,12.5,7.35,5.2,0,4,39,0,1.0975,0.5972789115646259,4.154999999999999,1.0,13.169999999999998,1.7410331632653058
325,2025-11-21,1,3.41,3,18.2,5.14,4.78,1,4,61,0,0.8525,0.6634241245136188,4.006,2.0,3.41,1.800661381322957
325,2025-11-22,5,3.11,4,7.2,2.98,4.68,1,5,49,0,0.622,1.0436241610738255,3.856666666666667,3.0,15.549999999999999,1.8181563758389263
325,2025-11-23,1,3.13,1,10.2,6.19,4.76,1,1,51,0,1.565,0.505654281098546,3.7528571428571427,4.0,3.13,2.3977590006923606
325,2025-11-24,1,5.0,3,6.1,6.63,3.03,0,5,45,0,1.25,0.7541478129713424,3.537142857142857,4.0,5.0,2.185520685197156
325,2025-11-25,1,9.33,8,23.6,4.51,11.6,0,3,49,1,1.0366666666666666,2.0687361419068737,4.488571428571428,4.0,9.33,2.199094340618731
325,2025-11-26,3,3.01,3,14.2,7.65,4.19,0,1,30,0,0.7525,0.39346405228758163,4.482857142857143,3.0,9.03,2.1492125350140054
325,2025-11-27,5,1.62,1,15.9,5.91,4.37,0,2,13,0,0.81,0.27411167512690354,4.087142857142857,3.0,8.100000000000001,2.0685261058738216
325,2025-11-28,1,3.9,3,8.9,6.62,2.3,0,2,30,0,0.975,0.5891238670694864,4.1571428571428575,2.0,3.9,1.9000242770824343
325,2025-11-29,4,3.0,1,5.0,7.54,9.51,0,3,33,0,1.5,0.3978779840848806,4.1414285714285715,1.0,12.0,1.9077468738158392
325,2025-11-30,3,3.61,4,9.8,3.91,6.84,0,1,16,0,0.722,0.9232736572890025,4.21,0.0,10.83,1.3772089514066495
325,2025-12-01,4,4.51,3,15.6,3.27,3.21,0,5,30,0,1.1275,1.3792048929663607,4.14,0.0,18.04,1.4297442660550457
325,2025-12-02,4,7.77,6,18.2,4.83,4.2,0,2,44,0,1.1099999999999999,1.6086956521739129,3.917142857142857,0.0,31.08,1.3223385093167699
325,2025-12-03,5,1.99,1,10.5,8.34,2.46,0,3,18,0,0.995,0.23860911270983215,3.7714285714285714,0.0,9.95,1.4438872045220965
325,2025-12-04,2,2.58,1,13.3,6.68,10.08,0,4,36,0,1.29,0.3862275449101797,3.9085714285714284,0.0,5.16,1.5661372968349014
325,2025-12-05,1,2.38,1,8.9,7.79,4.49,0,4,33,0,1.19,0.3055198973042362,3.6914285714285713,0.0,2.38,1.4781005868329358
325,2025-12-06,3,1.98,1,10.1,6.28,3.32,1,1,42,0,0.99,0.31528662420382164,3.545714285714286,1.0,5.9399999999999995,1.5629212920837123
325,2025-12-07,1,5.79,6,5.0,2.79,7.0,0,3,44,1,0.8271428571428572,2.075268817204301,3.857142857142857,1.0,5.79,1.3353525345622117
325,2025-12-08,4,5.49,5,12.3,6.84,4.79,0,3,38,0,0.915,0.8026315789473685,3.997142857142857,1.0,21.96,1.5989981203007517
325,2025-12-09,1,4.67,3,6.9,6.87,5.28,0,3,34,0,1.1675,0.6797671033478894,3.5542857142857143,1.0,4.67,1.572945648783531
325,2025-12-10,4,2.88,2,15.6,10.0,5.24,0,2,33,0,0.96,0.288,3.6814285714285715,1.0,11.52,1.5972285714285714
325,2025-12-11,1,1.92,1,9.3,7.57,2.11,0,2,16,0,0.96,0.2536327608982827,3.587142857142857,1.0,1.92,1.5740979430081146
325,2025-12-12,3,2.74,2,5.0,6.94,3.77,1,2,53,0,0.9133333333333334,0.39481268011527376,3.6385714285714283,2.0,8.22,1.752016193220804
325,2025-12-13,4,3.78,5,16.6,9.14,5.09,0,1,39,0,0.63,0.4135667396061269,3.8957142857142855,1.0,15.12,1.5271792747733663
325,2025-12-14,1,0.5,1,5.0,1.95,5.14,0,2,8,0,0.25,0.25641025641025644,3.14,1.0,0.5,1.1910384615384613
325,2025-12-15,4,3.58,2,5.0,8.12,4.57,1,3,63,0,1.1933333333333334,0.44088669950738923,2.867142857142857,2.0,14.32,1.6116765188834152
325,2025-12-16,3,3.33,7,8.1,6.89,2.75,1,1,43,0,0.41625,0.4833091436865022,2.6757142857142857,3.0,9.99,1.4759054141613104
326,2025-11-17,3,2.21,3,8.8,8.47,5.11,0,1,26,0,0.5525,0.2609208972845336,2.21,0.0,6.63,0.8172368654073199
326,2025-11-18,2,3.17,4,5.0,7.59,2.96,1,2,52,0,0.634,0.4176548089591568,2.69,1.0,6.34,1.1662517786561264
326,2025-11-19,4,3.13,5,9.7,8.17,5.28,1,5,51,0,0.5216666666666666,0.38310893512851896,2.8366666666666664,2.0,12.52,1.376116993064055
326,2025-11-20,4,4.1,2,16.9,7.44,5.61,1,2,45,0,1.3666666666666665,0.5510752688172043,3.1525,3.0,16.4,1.9414220430107527
326,2025-11-21,2,2.6,4,13.7,6.81,2.51,0,5,51,0,0.52,0.38179148311306904,3.042,3.0,5.2,1.6373312775330395
326,2025-11-22,2,6.12,7,10.2,6.12,4.2,0,2,39,0,0.765,1.0,3.5549999999999997,3.0,12.24,1.78425
326,2025-11-23,1,3.76,5,5.0,7.53,4.19,1,1,46,0,0.6266666666666666,0.49933598937582996,3.584285714285714,4.0,3.76,2.019718649212673
326,2025-11-24,3,3.19,5,10.4,7.76,6.99,0,3,40,0,0.5316666666666666,0.4110824742268041,3.724285714285714,4.0,9.57,2.041706676485027
326,2025-11-25,2,2.86,2,17.1,7.13,4.44,0,5,38,0,0.9533333333333333,0.4011220196353436,3.68,3.0,5.72,1.977498363721365
326,2025-11-26,4,2.57,4,13.7,2.67,1.92,0,3,20,0,0.514,0.9625468164794008,3.6000000000000005,2.0,10.28,1.5155179775280898
326,2025-11-27,1,5.36,5,5.0,7.5,3.78,1,1,53,0,0.8933333333333334,0.7146666666666667,3.7800000000000002,2.0,5.36,1.7394666666666667
326,2025-11-28,2,1.2,3,14.6,6.95,3.74,0,4,20,0,0.3,0.1726618705035971,3.5799999999999996,2.0,2.4,1.5531007194244602
326,2025-11-29,5,3.51,3,10.6,8.1,2.17,1,4,50,0,0.8775,0.43333333333333335,3.207142857142857,3.0,17.549999999999997,1.804267857142857
326,2025-11-30,2,4.18,3,14.2,7.06,3.75,1,5,71,0,1.045,0.5920679886685553,3.2671428571428573,3.0,8.36,1.857082658842574
326,2025-12-01,3,3.19,1,11.4,6.57,6.67,1,4,58,0,1.595,0.4855403348554033,3.267142857142857,4.0,9.57,2.2655618069145467
326,2025-12-02,2,8.45,10,10.7,5.81,5.63,1,1,65,1,0.7681818181818181,1.4543889845094664,4.065714285714286,5.0,16.9,2.270419574401502
