student_id,date,difficulty_level,study_hours,break_count,avg_break_duration,sleep_hours,screen_time,revision_done,mood_score,performance_score,burnout_risk
269,2025-12-08,3,1.53,1,5.0,8.65,3.53,0,5,35,0
269,2025-12-09,5,8.42,6,10.6,5.42,5.17,0,3,44,1
269,2025-12-10,5,2.86,1,9.3,7.89,5.74,0,5,44,0
269,2025-12-11,5,4.34,4,5.0,5.84,4.53,0,5,34,0
269,2025-12-12,1,4.58,2,21.2,6.35,5.41,0,2,35,0
269,2025-12-13,4,2.77,3,13.3,7.86,5.21,0,2,29,0
269,2025-12-14,1,2.32,4,17.4,8.68,4.6,0,5,47,0
269,2025-12-15,4,3.43,5,6.5,6.93,3.25,0,3,39,0
269,2025-12-16,3,3.16,5,7.4,5.26,4.98,0,5,34,0
270,2025-11-17,5,7.48,6,9.1,6.3,10.1,1,4,80,1
270,2025-11-18,5,2.52,1,17.6,6.48,4.98,0,4,32,0
270,2025-11-19,5,1.67,2,19.9,2.49,5.31,0,5,21,0
270,2025-11-20,4,4.1,6,18.1,1.84,9.58,0,4,23,1
270,2025-11-21,1,2.93,1,9.7,5.84,5.53,1,5,55,0
270,2025-11-22,2,3.96,4,5.0,5.33,9.33,1,2,43,0
270,2025-11-23,2,0.5,2,9.5,8.75,4.69,0,4,28,0
270,2025-11-24,3,7.39,8,11.0,7.27,2.05,0,1,41,0
270,2025-11-25,5,2.21,3,10.9,5.64,4.03,0,1,9,0
270,2025-11-26,5,6.38,4,7.1,5.67,4.13,0,3,42,0
270,2025-11-27,5,2.36,4,6.7,7.06,5.46,0,1,30,0
270,2025-11-28,3,9.98,10,6.8,8.42,10.64,0,1,56,1
270,2025-11-29,3,1.21,1,13.3,7.3,5.67,1,3,39,0
270,2025-11-30,1,2.96,1,10.5,6.3,6.15,0,1,25,0
270,2025-12-01,5,5.3,5,12.6,6.41,4.39,1,1,53,0
270,2025-12-02,4,9.81,10,5.8,6.35,3.27,1,4,75,1
270,2025-12-03,5,4.73,6,13.7,7.21,2.49,1,3,53,0
270,2025-12-04,2,3.99,2,12.4,6.4,4.36,0,4,42,0
270,2025-12-05,1,1.61,6,8.2,7.36,2.61,0,4,31,0
270,2025-12-06,5,1.63,1,17.1,6.31,2.79,1,4,45,0
270,2025-12-07,3,1.29,2,5.0,9.07,4.17,1,3,54,0
270,2025-12-08,2,8.1,6,8.2,5.26,7.9,0,4,52,1
270,2025-12-09,3,0.89,2,16.8,7.26,1.86,0,1,17,0
270,2025-12-10,4,3.1,3,9.6,6.98,5.43,1,3,47,0
270,2025-12-11,3,6.55,10,12.8,4.27,5.09,0,1,37,1
270,2025-12-12,5,7.64,7,9.6,1.87,2.26,1,2,40,1
270,2025-12-13,2,4.43,5,13.3,6.89,3.7,1,4,54,0
270,2025-12-14,4,2.55,1,5.0,7.38,9.05,0,1,21,0
270,2025-12-15,3,4.1,3,6.9,7.59,5.45,1,5,61,0
270,2025-12-16,2,2.34,3,11.5,6.77,4.7,1,1,38,0
271,2025-11-17,2,0.5,1,9.8,6.16,4.18,0,5,34,0
271,2025-11-18,3,2.98,3,12.8,7.7,2.98,1,4,55,0
271,2025-11-19,1,3.14,3,8.9,5.67,5.47,1,4,54,0
271,2025-11-20,3,3.81,9,15.0,7.75,4.91,1,3,54,0
271,2025-11-21,1,4.67,6,10.9,2.94,5.93,1,2,46,0
271,2025-11-22,2,1.08,3,5.0,7.85,9.2,1,3,55,0
271,2025-11-23,3,3.17,3,10.6,1.56,4.28,1,3,47,0
271,2025-11-24,1,3.11,1,11.0,8.58,6.62,1,4,60,0
271,2025-11-25,2,4.6,4,9.0,3.57,6.3,0,1,20,0
271,2025-11-26,5,6.14,4,7.6,6.85,4.77,1,4,65,0
271,2025-11-27,3,4.76,2,5.0,6.96,2.59,1,1,49,0
271,2025-11-28,1,3.74,4,7.3,8.16,5.14,0,2,39,0
271,2025-11-29,4,3.13,4,5.0,4.8,3.95,0,5,31,0
271,2025-11-30,5,1.7,1,18.5,6.41,3.73,0,3,26,0
271,2025-12-01,4,6.02,7,16.5,6.34,1.44,0,3,42,0
271,2025-12-02,5,3.03,5,9.5,8.65,1.62,0,1,33,0
271,2025-12-03,3,0.78,1,7.7,8.19,5.99,0,1,19,0
271,2025-12-04,2,2.41,2,15.1,6.61,4.07,1,1,40,0
271,2025-12-05,1,5.19,4,5.0,7.99,2.79,0,2,40,0
271,2025-12-06,2,8.51,6,6.7,5.73,4.05,1,1,55,0
271,2025-12-07,2,5.16,7,15.0,8.56,4.64,1,1,59,0
271,2025-12-08,2,3.43,2,18.3,4.57,2.57,1,3,50,0
271,2025-12-09,4,4.6,5,13.2,6.76,4.12,1,3,47,0
271,2025-12-10,1,4.73,6,10.3,7.66,11.33,0,5,45,0
271,2025-12-11,5,4.69,5,10.2,1.11,10.55,0,3,18,1
271,2025-12-12,5,5.06,4,15.1,1.57,3.44,1,5,41,0
271,2025-12-13,1,1.33,2,20.6,3.3,3.25,0,4,23,0
271,2025-12-14,2,3.5,3,8.9,7.06,4.46,1,4,58,0
271,2025-12-15,1,4.14,5,6.2,6.88,3.17,1,4,61,0
271,2025-12-16,5,6.53,8,5.3,6.52,4.5,1,3,61,0
272,2025-11-17,1,2.85,1,5.8,2.46,5.53,1,2,40,0
272,2025-11-18,3,3.91,3,10.8,8.61,4.04,0,5,49,0
272,2025-11-19,5,3.33,3,7.3,7.79,5.52,0,5,38,0
272,2025-11-20,1,3.53,3,12.0,6.86,6.44,0,1,34,0
272,2025-11-21,5,4.83,3,8.8,4.98,3.46,1,2,45,0
272,2025-11-22,3,3.05,3,14.4,8.2,4.19,1,4,59,0
272,2025-11-23,2,3.4,3,10.3,6.89,3.13,1,3,54,0
272,2025-11-24,2,3.84,1,11.9,1.96,2.37,0,3,26,0
272,2025-11-25,5,4.43,5,5.0,9.03,6.12,0,4,46,0
272,2025-11-26,4,4.38,2,5.1,5.92,4.71,1,3,48,0
272,2025-11-27,5,4.09,4,5.8,8.25,10.83,0,2,38,0
272,2025-11-28,4,3.36,5,5.0,1.56,5.17,0,3,19,0
272,2025-11-29,3,1.58,1,10.8,7.03,5.71,1,5,48,0
272,2025-11-30,1,2.85,2,14.0,8.6,6.36,1,4,64,0
272,2025-12-01,3,0.5,1,14.5,5.41,2.46,0,2,10,0
272,2025-12-02,5,4.03,5,8.6,5.89,10.07,0,2,30,0
272,2025-12-03,3,2.87,3,15.9,7.85,4.44,0,1,23,0
272,2025-12-04,2,2.92,1,11.3,7.08,4.01,1,1,42,0
272,2025-12-05,1,2.03,4,24.1,7.09,3.35,0,3,28,0
272,2025-12-06,4,0.5,1,7.8,8.0,9.36,1,2,36,0
272,2025-12-07,3,4.64,3,8.6,6.82,3.97,0,4,44,0
272,2025-12-08,5,3.91,10,5.0,5.48,3.87,0,4,29,0
272,2025-12-09,2,4.6,3,6.3,7.26,3.91,0,4,39,0
272,2025-12-10,1,2.28,4,10.8,5.99,4.84,1,2,48,0
272,2025-12-11,1,4.23,4,17.8,5.95,7.71,1,1,46,0
272,2025-12-12,2,5.46,6,5.2,7.48,1.5,1,2,55,0
272,2025-12-13,4,2.02,3,17.9,7.46,1.65,1,2,46,0
272,2025-12-14,4,1.36,1,13.8,7.37,4.86,0,1,26,0
272,2025-12-15,3,2.98,4,14.7,5.41,4.25,1,5,57,0
272,2025-12-16,2,1.54,1,8.3,5.4,9.6,1,4,40,0
273,2025-11-17,3,2.51,1,11.1,8.88,5.03,1,3,60,0
273,2025-11-18,1,2.26,2,10.1,6.87,1.0,0,5,42,0
273,2025-11-19,3,5.98,4,7.8,7.14,1.35,1,4,64,0
273,2025-11-20,1,3.48,5,19.6,6.22,5.88,1,5,57,0
273,2025-11-21,3,7.2,7,9.7,7.03,3.68,0,5,52,0
273,2025-11-22,4,0.99,1,15.4,7.6,3.9,0,1,15,0
273,2025-11-23,5,2.2,2,5.0,7.05,6.05,1,2,48,0
273,2025-11-24,3,4.57,5,9.0,5.79,6.82,0,4,41,0
273,2025-11-25,5,6.63,5,5.0,5.84,6.77,0,4,38,0
273,2025-11-26,4,4.63,3,5.7,7.11,5.57,0,3,34,0
273,2025-11-27,1,5.27,3,9.0,6.87,3.06,0,3,44,0
273,2025-11-28,4,6.95,5,17.4,5.74,6.14,1,2,52,0
273,2025-11-29,4,1.97,1,16.1,6.63,3.25,0,4,30,0
273,2025-11-30,3,1.6,1,10.4,7.26,3.83,1,2,44,0
273,2025-12-01,5,2.61,3,16.6,5.19,2.88,1,4,39,0
273,2025-12-02,2,4.76,2,5.0,6.66,1.0,0,5,44,0
273,2025-12-03,5,4.39,6,16.7,7.34,8.21,1,1,49,0
273,2025-12-04,4,6.1,6,8.0,5.85,2.02,0,5,41,0
273,2025-12-05,1,3.1,3,10.4,7.56,4.36,0,4,39,0
273,2025-12-06,4,5.32,7,5.6,7.01,5.22,1,5,59,0
273,2025-12-07,1,2.95,4,19.2,5.59,3.63,0,2,38,0
273,2025-12-08,4,1.92,1,9.2,8.29,3.81,0,2,17,0
273,2025-12-09,3,1.18,1,7.9,6.97,6.05,0,1,21,0
273,2025-12-10,1,3.03,1,12.8,7.67,3.58,0,3,28,0
273,2025-12-11,1,3.32,2,6.3,7.56,6.65,0,5,43,0
273,2025-12-12,5,2.46,1,5.0,7.35,1.61,0,3,28,0
273,2025-12-13,2,2.52,3,8.9,4.55,7.91,1,2,44,0
273,2025-12-14,4,8.39,9,6.6,1.0,3.25,0,5,42,1
273,2025-12-15,5,3.6,5,5.0,7.63,1.88,1,5,56,0
273,2025-12-16,2,4.13,3,10.5,7.17,5.21,0,4,41,0
274,2025-11-17,4,5.62,6,9.4,7.22,3.7,1,1,52,0
274,2025-11-18,4,5.61,7,9.0,5.92,9.37,1,5,59,0
274,2025-11-19,4,3.72,5,14.0,5.42,4.26,0,5,30,0
274,2025-11-20,4,2.2,2,5.0,3.19,3.5,0,2,26,0
274,2025-11-21,1,6.27,6,8.7,6.93,5.15,0,1,38,0
274,2025-11-22,5,2.66,1,5.0,6.26,3.58,1,2,39,0
274,2025-11-23,3,3.95,2,8.9,3.71,3.16,0,3,31,0
274,2025-11-24,5,2.47,1,11.0,5.36,2.16,0,2,17,0
274,2025-11-25,1,1.88,6,5.3,7.58,4.58,0,4,37,0
274,2025-11-26,5,5.02,5,10.8,3.86,1.0,0,1,24,0
274,2025-11-27,4,2.71,1,7.3,7.24,3.01,0,1,17,0
274,2025-11-28,3,1.24,1,8.1,6.33,6.85,0,4,25,0
274,2025-11-29,3,1.48,3,10.8,7.87,3.76,1,1,40,0
274,2025-11-30,1,2.34,2,16.3,8.52,3.25,0,2,34,0
274,2025-12-01,2,3.66,1,13.2,7.78,6.12,0,4,37,0
274,2025-12-02,3,3.68,4,13.9,6.22,2.48,0,1,26,0
274,2025-12-03,1,1.0,8,10.0,7.96,4.16,0,3,26,0
274,2025-12-04,1,2.28,2,13.9,7.86,3.08,1,1,42,0
274,2025-12-05,3,5.77,4,18.7,7.14,4.91,0,4,54,0
274,2025-12-06,3,4.25,2,8.4,2.91,4.61,0,4,31,0
274,2025-12-07,5,2.73,4,17.2,7.69,4.5,0,4,30,0
274,2025-12-08,3,2.85,8,16.1,6.85,4.55,1,1,48,0
274,2025-12-09,3,3.2,5,18.2,7.28,2.94,1,2,52,0
274,2025-12-10,3,4.68,5,5.2,5.52,9.15,0,4,37,0
274,2025-12-11,4,3.69,1,11.0,5.6,5.81,1,4,46,0
274,2025-12-12,5,3.93,1,5.0,6.88,3.8,1,4,62,0
274,2025-12-13,2,5.02,3,10.8,8.49,10.02,1,2,71,0
274,2025-12-14,3,5.42,4,8.0,7.21,1.0,0,3,49,0
274,2025-12-15,1,3.23,3,12.7,6.52,2.55,1,4,58,0
274,2025-12-16,5,1.09,1,5.0,5.82,3.55,1,4,46,0
275,2025-11-17,4,7.44,5,9.9,4.3,6.46,0,2,29,1
275,2025-11-18,2,1.1,1,8.9,3.66,4.35,0,1,12,0
275,2025-11-19,5,6.34,7,11.3,4.7,4.45,1,1,48,0
275,2025-11-20,3,2.92,1,10.5,7.65,3.2,0,5,39,0
275,2025-11-21,4,1.75,3,10.2,5.34,5.13,1,2,33,0
275,2025-11-22,5,4.61,2,6.3,7.6,1.19,0,2,29,0
275,2025-11-23,5,7.57,7,5.0,6.86,4.01,0,5,52,0
275,2025-11-24,1,7.13,9,13.9,6.15,4.14,0,5,57,0
275,2025-11-25,2,3.38,3,10.9,5.81,2.65,1,3,62,0
275,2025-11-26,5,5.78,4,8.1,6.2,5.13,0,3,39,0
275,2025-11-27,2,3.17,2,7.6,6.11,4.23,0,2,26,0
275,2025-11-28,3,3.9,4,13.6,7.95,3.19,0,3,41,0
275,2025-11-29,5,3.26,1,13.0,7.85,7.73,0,5,46,0
275,2025-11-30,2,3.14,3,7.0,6.17,4.03,0,2,26,0
275,2025-12-01,2,2.68,2,17.5,3.94,1.45,0,5,39,0
275,2025-12-02,2,3.41,1,5.9,7.53,1.89,0,2,38,0
275,2025-12-03,5,4.48,3,16.3,6.71,5.69,0,3,36,0
275,2025-12-04,2,4.74,3,11.6,6.7,3.24,1,1,61,0
275,2025-12-05,1,3.8,3,5.0,6.6,5.25,0,1,25,0
275,2025-12-06,1,2.78,4,5.0,1.29,4.07,0,2,17,0
275,2025-12-07,2,3.24,4,6.7,6.92,11.12,0,5,42,0
275,2025-12-08,1,5.74,6,11.1,6.48,2.85,0,5,46,0
275,2025-12-09,3,2.18,2,13.7,7.14,3.58,0,3,30,0
275,2025-12-10,3,3.22,8,6.5,7.72,5.31,0,2,20,0
275,2025-12-11,5,3.47,1,14.8,7.55,3.46,1,1,43,0
275,2025-12-12,5,3.51,9,5.0,6.42,4.2,1,1,42,0
275,2025-12-13,2,3.61,1,13.4,5.96,4.93,0,2,30,0
275,2025-12-14,5,1.6,2,14.4,7.73,1.91,1,2,49,0
275,2025-12-15,3,9.91,10,5.0,7.84,4.1,0,1,58,1
275,2025-12-16,4,2.7,4,12.3,6.94,4.48,1,5,58,0
276,2025-11-17,1,7.91,7,7.5,4.91,4.58,0,1,49,1
276,2025-11-18,1,1.24,2,21.4,7.07,2.98,1,3,42,0
276,2025-11-19,1,7.45,8,14.1,4.37,3.11,0,4,40,1
276,2025-11-20,5,7.38,9,10.5,2.42,4.93,0,2,33,1
276,2025-11-21,5,2.24,1,12.2,8.38,4.64,0,2,36,0
276,2025-11-22,5,3.16,2,16.4,3.88,2.56,0,4,30,0
276,2025-11-23,4,8.13,7,18.4,4.96,2.32,1,5,70,0
276,2025-11-24,4,2.63,5,15.4,3.31,5.06,0,3,23,0
276,2025-11-25,1,2.96,3,13.7,5.36,8.87,1,4,54,0
276,2025-11-26,2,1.92,1,5.3,7.17,8.14,0,2,26,0
276,2025-11-27,2,2.99,3,11.1,5.73,2.69,0,3,34,0
276,2025-11-28,2,5.14,4,5.0,1.72,7.06,0,4,26,0
276,2025-11-29,4,2.74,4,14.3,8.14,4.49,1,5,61,0
276,2025-11-30,1,5.33,6,9.6,7.15,4.81,0,2,45,0
276,2025-12-01,5,2.4,2,13.0,6.28,4.31,0,5,27,0
276,2025-12-02,2,2.31,2,12.7,10.0,4.77,1,3,62,0
276,2025-12-03,1,2.39,1,8.6,6.47,5.2,1,2,41,0
276,2025-12-04,2,3.97,4,9.6,6.23,2.81,1,1,52,0
276,2025-12-05,2,4.44,6,6.6,8.38,5.24,1,1,47,0
276,2025-12-06,5,0.57,1,18.8,5.84,11.46,0,4,12,0
276,2025-12-07,5,8.15,7,9.1,6.2,5.31,0,5,47,0
276,2025-12-08,1,2.47,1,15.5,7.08,2.83,0,4,33,0
276,2025-12-09,3,3.75,1,11.7,7.98,3.59,0,1,32,0
276,2025-12-10,1,1.35,2,12.7,5.57,4.31,0,5,31,0
276,2025-12-11,2,4.04,2,5.0,7.92,5.56,1,5,65,0
276,2025-12-12,3,3.1,1,17.5,1.14,8.0,0,5,27,0
276,2025-12-13,4,2.73,3,8.4,7.01,1.77,1,4,54,0
276,2025-12-14,3,5.27,5,12.4,6.65,5.64,1,3,53,0
276,2025-12-15,3,3.03,5,5.0,7.67,4.84,1,4,58,0
276,2025-12-16,5,7.18,10,16.1,1.0,3.03,1,5,58,1
277,2025-11-17,4,1.36,3,9.3,5.28,4.04,1,1,25,0
277,2025-11-18,5,2.88,1,5.0,6.14,2.82,1,5,58,0
277,2025-11-19,2,0.91,1,11.3,5.97,4.3,0,5,26,0
277,2025-11-20,3,5.28,7,6.1,3.19,5.96,0,5,42,0
277,2025-11-21,3,3.36,3,18.6,7.75,6.89,0,2,23,0
277,2025-11-22,5,2.31,1,5.0,6.72,3.86,1,5,50,0
277,2025-11-23,2,4.03,2,14.3,6.55,9.4,0,2,26,0
277,2025-11-24,3,3.18,1,16.1,3.15,7.79,0,1,8,0
277,2025-11-25,1,2.99,4,9.3,6.65,3.18,0,2,23,0
277,2025-11-26,3,1.36,1,9.4,6.73,5.32,0,4,34,0
277,2025-11-27,5,7.23,8,8.4,5.51,5.02,0,4,43,1
277,2025-11-28,4,2.17,2,9.4,9.01,4.65,0,2,28,0
277,2025-11-29,1,3.34,1,9.1,6.33,8.39,0,4,40,0
277,2025-11-30,2,4.2,6,11.5,5.79,4.46,0,1,39,0
277,2025-12-01,5,2.68,3,11.9,5.7,1.81,1,5,58,0
277,2025-12-02,2,8.21,8,5.4,7.17,8.96,1,5,77,1
277,2025-12-03,4,3.49,7,14.2,6.28,4.34,0,2,31,0
277,2025-12-04,2,4.12,4,13.0,7.38,4.67,0,3,37,0
277,2025-12-05,1,1.59,1,5.0,7.24,1.7,0,4,36,0
277,2025-12-06,5,4.27,6,12.2,6.66,3.97,1,4,60,0
277,2025-12-07,2,4.37,6,9.0,7.35,3.22,0,4,50,0
277,2025-12-08,2,3.32,4,12.8,8.17,3.52,1,3,57,0
277,2025-12-09,3,1.35,1,11.5,7.56,2.13,0,2,28,0
277,2025-12-10,4,1.53,1,11.4,9.7,1.24,0,5,41,0
277,2025-12-11,4,4.13,2,12.3,7.38,3.04,0,2,28,0
277,2025-12-12,2,5.37,6,6.6,5.84,9.19,0,4,44,0
277,2025-12-13,1,7.97,8,10.7,4.68,5.66,0,5,48,1
277,2025-12-14,1,1.85,1,12.4,8.52,9.31,0,2,27,0
277,2025-12-15,1,3.09,4,8.5,2.76,7.23,1,4,44,0
277,2025-12-16,4,4.61,2,12.0,6.2,3.81,0,4,35,0
278,2025-11-17,2,4.32,3,14.4,7.67,2.94,0,1,44,0
278,2025-11-18,1,4.54,5,17.6,3.96,4.55,1,1,46,0
278,2025-11-19,1,7.71,5,16.2,6.01,2.52,0,4,49,0
278,2025-11-20,5,6.62,4,6.1,5.97,1.73,1,3,64,0
278,2025-11-21,4,4.42,3,6.8,7.48,5.05,1,5,61,0
278,2025-11-22,1,1.53,2,5.0,7.89,3.26,1,4,59,0
278,2025-11-23,3,1.36,1,13.9,8.83,11.62,0,3,35,0
278,2025-11-24,4,3.05,1,14.5,7.04,2.96,0,4,40,0
278,2025-11-25,2,1.76,1,10.8,8.5,6.07,0,1,34,0
278,2025-11-26,3,4.67,4,10.7,8.05,7.42,1,4,62,0
278,2025-11-27,3,7.55,6,8.3,5.79,7.53,0,5,49,0
278,2025-11-28,3,4.93,3,5.0,7.8,4.35,1,5,71,0
278,2025-11-29,4,7.74,8,10.5,7.31,3.19,1,5,70,0
278,2025-11-30,3,0.7,2,17.8,7.19,2.35,1,5,56,0
278,2025-12-01,1,1.99,1,7.6,6.72,5.1,0,3,31,0
278,2025-12-02,5,3.1,5,11.7,6.95,3.72,0,5,30,0
278,2025-12-03,4,4.06,5,5.9,6.32,3.31,1,2,49,0
278,2025-12-04,3,6.68,8,21.1,5.28,9.06,0,2,27,1
278,2025-12-05,3,4.57,6,5.9,7.11,1.83,0,5,43,0
278,2025-12-06,1,4.04,2,8.9,6.28,5.19,0,1,30,0
278,2025-12-07,2,2.33,2,12.2,7.81,2.88,0,2,31,0
278,2025-12-08,5,6.25,4,21.8,1.42,4.4,0,3,21,1
278,2025-12-09,5,4.43,4,9.7,7.25,5.27,0,4,29,0
278,2025-12-10,3,3.21,3,13.0,2.82,3.47,1,4,46,0
278,2025-12-11,2,2.15,4,12.3,6.87,3.88,1,1,42,0
278,2025-12-12,1,5.92,3,11.6,7.17,4.76,1,1,63,0
278,2025-12-13,5,3.53,4,5.0,7.63,3.75,1,4,51,0
278,2025-12-14,3,2.75,4,5.0,7.24,4.05,0,2,32,0
278,2025-12-15,2,4.53,4,6.9,8.43,4.7,1,2,57,0
278,2025-12-16,2,2.22,3,16.8,6.23,4.23,0,1,20,0
279,2025-11-17,2,4.48,4,5.0,8.79,6.58,0,5,55,0
279,2025-11-18,1,5.76,4,9.6,7.28,3.16,1,3,70,0
279,2025-11-19,5,3.14,5,10.0,6.69,4.06,0,1,32,0
279,2025-11-20,5,4.4,3,10.6,6.25,11.66,0,3,31,0
279,2025-11-21,3,4.92,7,5.0,5.5,3.15,0,2,33,0
279,2025-11-22,4,5.66,5,5.0,6.89,2.78,1,2,59,0
279,2025-11-23,3,4.97,3,16.7,6.63,5.37,0,4,44,0
279,2025-11-24,3,3.88,1,7.5,6.52,4.1,1,4,65,0
279,2025-11-25,1,1.66,1,5.0,9.03,4.6,1,3,55,0
279,2025-11-26,3,4.24,3,5.4,6.81,3.26,1,1,44,0
279,2025-11-27,2,3.44,2,5.0,8.14,7.58,1,5,61,0
279,2025-11-28,1,2.73,3,8.5,7.23,5.82,0,2,44,0
279,2025-11-29,2,4.54,3,13.3,6.45,1.93,1,2,53,0
279,2025-11-30,4,2.96,1,8.0,6.52,4.46,1,4,53,0
279,2025-12-01,3,3.72,5,5.0,6.09,11.12,1,1,49,0
279,2025-12-02,5,4.42,8,9.1,8.59,1.98,0,1,41,0
279,2025-12-03,3,5.1,3,17.3,7.59,2.77,1,2,57,0
279,2025-12-04,2,3.63,5,5.0,1.1,6.11,1,1,40,0
279,2025-12-05,5,4.78,7,12.6,7.74,2.69,1,3,56,0
279,2025-12-06,4,3.73,3,6.6,8.42,2.1,0,5,41,0
279,2025-12-07,5,6.94,6,18.1,6.59,3.64,0,4,41,0
279,2025-12-08,2,1.63,1,12.1,6.39,9.22,1,3,52,0
279,2025-12-09,4,4.83,5,8.5,6.45,4.03,0,4,38,0
279,2025-12-10,3,2.97,4,5.0,6.06,5.5,0,2,40,0
279,2025-12-11,4,7.75,9,9.2,1.0,1.59,1,4,60,1
279,2025-12-12,3,3.27,6,10.2,6.83,1.0,0,3,35,0
279,2025-12-13,5,0.5,1,9.5,7.14,2.73,0,3,19,0
279,2025-12-14,4,3.15,1,14.2,7.45,1.0,0,5,39,0
279,2025-12-15,3,2.82,4,9.1,3.68,3.72,0,3,21,0
279,2025-12-16,5,3.62,5,9.1,7.44,3.48,1,1,39,0
280,2025-11-17,5,2.76,1,11.7,7.56,3.44,1,2,46,0
280,2025-11-18,3,3.41,5,5.0,6.11,3.1,0,3,33,0
280,2025-11-19,1,2.78,8,6.7,6.2,4.44,0,3,23,0
280,2025-11-20,3,7.05,9,14.9,2.04,3.57,0,1,26,1
280,2025-11-21,4,5.55,3,15.2,6.75,3.58,0,3,38,0
280,2025-11-22,3,2.02,1,10.1,7.94,5.18,0,1,23,0
280,2025-11-23,2,3.67,2,13.3,6.69,4.39,1,1,56,0
280,2025-11-24,1,8.99,6,5.0,5.79,2.33,1,3,68,0
280,2025-11-25,1,4.74,8,9.1,7.54,9.71,1,4,62,0
280,2025-11-26,5,3.36,3,5.0,7.24,3.35,0,2,38,0
280,2025-11-27,3,4.19,6,6.0,6.92,11.68,0,4,35,0
280,2025-11-28,3,3.26,3,21.7,7.79,2.32,1,3,59,0
280,2025-11-29,5,5.77,5,7.8,3.05,2.15,0,2,25,0
280,2025-11-30,5,3.68,5,11.6,7.06,3.99,0,4,44,0
280,2025-12-01,4,4.63,2,10.7,6.67,5.33,1,4,59,0
280,2025-12-02,1,3.94,1,8.1,7.11,4.07,0,2,39,0
280,2025-12-03,3,3.78,3,9.5,8.39,5.65,0,3,35,0
280,2025-12-04,5,2.72,4,12.8,7.39,11.6,1,3,45,0
280,2025-12-05,1,9.28,8,7.7,4.63,5.2,0,5,56,1
280,2025-12-06,5,3.84,3,12.2,6.97,5.24,0,4,29,0
280,2025-12-07,4,4.99,5,11.5,2.94,1.43,0,1,21,0
280,2025-12-08,4,6.02,7,9.3,5.53,4.33,0,5,37,0
280,2025-12-09,2,1.04,2,14.9,7.23,9.48,0,3,29,0
280,2025-12-10,4,6.12,10,11.2,1.0,8.47,0,2,23,1
280,2025-12-11,4,4.87,5,11.8,7.27,5.25,0,3,36,0
280,2025-12-12,5,3.98,2,17.5,6.21,3.86,1,4,49,0
280,2025-12-13,2,3.97,4,11.9,5.48,5.4,0,5,41,0
280,2025-12-14,3,1.28,3,5.0,3.91,3.46,1,1,32,0
280,2025-12-15,3,4.49,6,11.0,7.37,4.1,1,1,50,0
280,2025-12-16,5,5.26,3,5.0,5.7,5.79,0,3,40,0
281,2025-11-17,4,4.72,6,18.0,8.05,5.04,0,3,39,0
281,2025-11-18,1,3.86,5,15.1,7.13,4.64,0,1,25,0
281,2025-11-19,4,5.81,5,8.7,3.69,3.81,0,3,32,0
281,2025-11-20,4,4.85,5,12.2,5.9,3.44,1,4,60,0
281,2025-11-21,5,4.08,6,10.4,7.06,5.73,0,4,34,0
281,2025-11-22,5,2.6,2,6.4,8.74,2.17,1,2,46,0
281,2025-11-23,3,4.2,5,11.1,5.08,9.84,0,1,35,0
281,2025-11-24,1,9.54,10,11.5,5.71,2.46,0,4,64,1
281,2025-11-25,5,3.32,5,6.5,6.8,2.65,1,5,56,0
281,2025-11-26,4,2.52,3,5.0,8.54,4.93,0,3,27,0
281,2025-11-27,1,2.01,1,11.3,8.32,1.96,0,5,56,0
281,2025-11-28,5,4.27,3,15.7,8.13,6.33,0,2,27,0
281,2025-11-29,2,3.48,1,11.5,6.92,5.39,0,4,40,0
281,2025-11-30,3,4.29,6,12.3,1.07,3.72,1,2,35,0
281,2025-12-01,5,2.78,4,11.1,7.86,1.39,0,1,16,0
281,2025-12-02,1,2.73,7,13.6,6.69,2.78,0,2,30,0
281,2025-12-03,3,4.93,6,12.3,5.46,2.62,0,5,40,0
281,2025-12-04,1,1.64,1,15.4,2.82,4.27,1,2,40,0
281,2025-12-05,1,3.67,4,7.4,5.1,4.0,0,2,30,0
281,2025-12-06,5,0.5,2,9.6,7.91,4.98,0,1,28,0
281,2025-12-07,4,4.93,6,15.2,7.79,3.15,0,2,37,0
281,2025-12-08,4,1.53,1,15.2,7.24,6.5,1,2,41,0
281,2025-12-09,2,8.91,9,11.5,5.44,5.88,0,5,55,1
281,2025-12-10,3,4.78,10,18.8,6.97,3.18,1,4,62,0
281,2025-12-11,4,0.69,1,12.5,6.52,3.65,0,4,25,0
281,2025-12-12,5,3.06,3,24.0,6.7,5.63,1,2,38,0
281,2025-12-13,1,4.61,5,5.0,4.82,5.63,0,2,38,0
281,2025-12-14,1,1.94,1,5.0,6.53,3.72,0,1,20,0
281,2025-12-15,1,3.31,5,5.0,4.94,8.94,0,4,27,0
281,2025-12-16,4,3.62,3,12.9,7.21,4.12,0,4,38,0
282,2025-11-17,4,1.77,1,9.4,8.74,3.49,1,3,50,0
282,2025-11-18,2,4.6,3,9.2,7.49,4.52,1,3,57,0
282,2025-11-19,5,4.07,4,6.2,7.49,2.63,0,3,31,0
282,2025-11-20,3,7.36,6,5.0,7.67,5.26,1,2,57,0
282,2025-11-21,1,1.11,1,5.2,7.62,3.76,1,1,45,0
282,2025-11-22,2,3.37,4,13.6,6.98,4.76,0,4,34,0
282,2025-11-23,3,5.72,4,13.8,5.92,4.17,0,2,32,0
